Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","131","Malaisie","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1737","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","131","Malaisie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","86","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","130","Malawi","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","130","Malawi","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","83","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","130","Malawi","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","3640","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","130","Malawi","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","39","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","130","Malawi","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","86","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","132","Maldives","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","132","Maldives","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","132","Maldives","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","133","Mali","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","133","Mali","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1475","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","133","Mali","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1503","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","133","Mali","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","1152","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","133","Mali","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","820","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","133","Mali","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","22","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","134","Malte","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","134","Malte","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","134","Malte","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","143","Maroc","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","6934","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","143","Maroc","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","143","Maroc","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","2723","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","143","Maroc","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","118","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","143","Maroc","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","143","Maroc","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","143","Maroc","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","143","Maroc","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","143","Maroc","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","137","Maurice","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","137","Maurice","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","136","Mauritanie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","136","Mauritanie","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","135","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","136","Mauritanie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","136","Mauritanie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","136","Mauritanie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","136","Mauritanie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","91","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","138","Mexique","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","3357","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","138","Mexique","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","120","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","138","Mexique","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","594","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","138","Mexique","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","22664","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","138","Mexique","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","138","Mexique","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","91","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","138","Mexique","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","138","Mexique","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","6308","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","138","Mexique","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","141","Mongolie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","368","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","141","Mongolie","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","141","Mongolie","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","141","Mongolie","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","273","Monténégro","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","273","Monténégro","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","273","Monténégro","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","273","Monténégro","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","273","Monténégro","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","144","Mozambique","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","144","Mozambique","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","234","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","144","Mozambique","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1631","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","144","Mozambique","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","48","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","144","Mozambique","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","188","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","28","Myanmar","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","188","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","28","Myanmar","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","19188","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","28","Myanmar","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","28","Myanmar","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1700","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","28","Myanmar","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","185","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","28","Myanmar","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","215","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","28","Myanmar","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","147","Namibie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","147","Namibie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","40","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","147","Namibie","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","147","Namibie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","149","Népal","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1727","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","149","Népal","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3005","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","149","Népal","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","34","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","149","Népal","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1999","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","149","Népal","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","306","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","149","Népal","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","157","Nicaragua","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","252","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","157","Nicaragua","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","546","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","157","Nicaragua","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","88","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","158","Niger","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","158","Niger","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","158","Niger","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","158","Niger","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","2922","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","158","Niger","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","1320","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","158","Niger","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","159","Nigéria","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","80","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","159","Nigéria","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3135","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","159","Nigéria","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","10400","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","159","Nigéria","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","5000","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","159","Nigéria","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","6700","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","159","Nigéria","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","90","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","162","Norvège","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","213","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","162","Norvège","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","515","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","162","Norvège","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","162","Norvège","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","224","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","162","Norvège","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","153","Nouvelle-Calédonie","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","153","Nouvelle-Calédonie","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","153","Nouvelle-Calédonie","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","156","Nouvelle-Zélande","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","448","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","156","Nouvelle-Zélande","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","416","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","156","Nouvelle-Zélande","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","202","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","156","Nouvelle-Zélande","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","156","Nouvelle-Zélande","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","221","Oman","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","221","Oman","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","221","Oman","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","42","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","221","Oman","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","226","Ouganda","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","20","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","226","Ouganda","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","143","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","226","Ouganda","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","2748","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","226","Ouganda","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","228","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","226","Ouganda","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","299","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","226","Ouganda","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","235","Ouzbékistan","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","6842","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","235","Ouzbékistan","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","227","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","235","Ouzbékistan","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","136","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","235","Ouzbékistan","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","360","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","235","Ouzbékistan","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","235","Ouzbékistan","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","235","Ouzbékistan","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","235","Ouzbékistan","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","235","Ouzbékistan","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","165","Pakistan","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","24231","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","165","Pakistan","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","6767","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","165","Pakistan","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","67","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","165","Pakistan","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","4527","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","165","Pakistan","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","301","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","165","Pakistan","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","119","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","166","Panama","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","192","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","166","Panama","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","132","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","166","Panama","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","169","Paraguay","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1430","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","169","Paraguay","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","412","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","169","Paraguay","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","4120","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","169","Paraguay","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","105","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","150","Pays-Bas","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","1335","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","150","Pays-Bas","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","208","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","150","Pays-Bas","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","185","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","150","Pays-Bas","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","150","Pays-Bas","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","150","Pays-Bas","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","170","Pérou","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","230","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","170","Pérou","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2035","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","170","Pérou","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","225","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","170","Pérou","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","1670","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","170","Pérou","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","170","Pérou","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","170","Pérou","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","170","Pérou","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","59","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","171","Philippines","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","12299","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","171","Philippines","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","7377","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","171","Philippines","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","173","Pologne","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","9485","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","173","Pologne","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","2934","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","173","Pologne","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","4040","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","173","Pologne","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","3359","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","173","Pologne","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","1190","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","173","Pologne","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","44","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","173","Pologne","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","7404","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","174","Portugal","5511","Production","2511","Blé","2013","2013","Milliers de tonnes","92","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","174","Portugal","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","120","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","174","Portugal","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","33","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","174","Portugal","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","930","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","174","Portugal","5511","Production","2515","Seigle","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","174","Portugal","5511","Production","2516","Avoine","2013","2013","Milliers de tonnes","37","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","174","Portugal","5511","Production","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","174","Portugal","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","47","S","Données standardisées"
