country,year_survey,quantile,nb_quantiles,income,gdpppp
ROU,2008,11,100,"1018,45404",11782
ROU,2008,12,100,"1057,7532",11782
ROU,2008,13,100,"1122,7634",11782
ROU,2008,14,100,"1178,076",11782
ROU,2008,15,100,"1204,0156",11782
ROU,2008,16,100,"1238,0428",11782
ROU,2008,17,100,"1287,6619",11782
ROU,2008,18,100,"1329,9135",11782
ROU,2008,19,100,"1370,8972",11782
ROU,2008,20,100,"1403,5232",11782
ROU,2008,21,100,"1445,7214",11782
ROU,2008,22,100,"1474,9575",11782
ROU,2008,23,100,"1516,6804",11782
ROU,2008,24,100,"1549,3112",11782
ROU,2008,25,100,"1601,0109",11782
ROU,2008,26,100,"1662,7014",11782
ROU,2008,27,100,"1699,468",11782
ROU,2008,28,100,"1746,9655",11782
ROU,2008,29,100,"1794,1764",11782
ROU,2008,30,100,"1845,0685",11782
ROU,2008,31,100,"1890,7778",11782
ROU,2008,32,100,"1935,4369",11782
ROU,2008,33,100,"1975,7954",11782
ROU,2008,34,100,"2024,9857",11782
ROU,2008,35,100,"2068,8308",11782
ROU,2008,36,100,"2127,5205",11782
ROU,2008,37,100,"2169,765",11782
ROU,2008,38,100,"2228,0635",11782
ROU,2008,39,100,"2260,385",11782
ROU,2008,40,100,"2294,052",11782
ROU,2008,41,100,"2342,3032",11782
ROU,2008,42,100,"2393,3135",11782
ROU,2008,43,100,"2440,7437",11782
ROU,2008,44,100,"2472,825",11782
ROU,2008,45,100,"2506,1943",11782
ROU,2008,46,100,"2558,78",11782
ROU,2008,47,100,"2604,8025",11782
ROU,2008,48,100,"2667,5298",11782
ROU,2008,49,100,"2713,677",11782
ROU,2008,50,100,"2753,764",11782
ROU,2008,51,100,"2798,5447",11782
ROU,2008,52,100,"2847,265",11782
ROU,2008,53,100,"2901,9277",11782
ROU,2008,54,100,"2945,836",11782
ROU,2008,55,100,"2974,3672",11782
ROU,2008,56,100,"3006,6526",11782
ROU,2008,57,100,"3060,1462",11782
ROU,2008,58,100,"3122,361",11782
ROU,2008,59,100,"3177,5415",11782
ROU,2008,60,100,"3239,5015",11782
ROU,2008,61,100,"3285,0327",11782
ROU,2008,62,100,"3342,2412",11782
ROU,2008,63,100,"3411,1365",11782
ROU,2008,64,100,"3467,9827",11782
ROU,2008,65,100,"3517,9905",11782
ROU,2008,66,100,"3570,7012",11782
ROU,2008,67,100,"3641,809",11782
ROU,2008,68,100,"3719,3516",11782
ROU,2008,69,100,"3793,53",11782
ROU,2008,70,100,"3858,1924",11782
ROU,2008,71,100,"3920,8647",11782
ROU,2008,72,100,"3979,8516",11782
ROU,2008,73,100,"4043,982",11782
ROU,2008,74,100,"4121,409",11782
ROU,2008,75,100,"4185,331",11782
ROU,2008,76,100,"4232,9917",11782
ROU,2008,77,100,"4337,0234",11782
ROU,2008,78,100,"4432,6694",11782
ROU,2008,79,100,"4515,5723",11782
ROU,2008,80,100,"4613,0337",11782
ROU,2008,81,100,"4712,415",11782
ROU,2008,82,100,"4797,8794",11782
ROU,2008,83,100,"4925,9795",11782
ROU,2008,84,100,"5019,263",11782
ROU,2008,85,100,"5132,893",11782
ROU,2008,86,100,"5278,044",11782
ROU,2008,87,100,"5465,604",11782
ROU,2008,88,100,"5659,664",11782
ROU,2008,89,100,"5803,1353",11782
ROU,2008,90,100,"6030,316",11782
ROU,2008,91,100,"6227,494",11782
ROU,2008,92,100,"6483,1357",11782
ROU,2008,93,100,"6842,534",11782
ROU,2008,94,100,"7215,4775",11782
ROU,2008,95,100,"7656,7656",11782
ROU,2008,96,100,"8222,586",11782
ROU,2008,97,100,"8729,562",11782
ROU,2008,98,100,"9831,803",11782
ROU,2008,99,100,"11502,824",11782
ROU,2008,100,100,"17002,113",11782
RUS,2008,1,100,"989,4186",14766
RUS,2008,2,100,"1312,2976",14766
RUS,2008,3,100,"1487,2542",14766
RUS,2008,4,100,"1616,9491",14766
RUS,2008,5,100,"1738,1272",14766
RUS,2008,6,100,"1850,1882",14766
RUS,2008,7,100,"1947,053",14766
RUS,2008,8,100,"2038,323",14766
RUS,2008,9,100,"2124,3672",14766
RUS,2008,10,100,"2203,0469",14766
RUS,2008,11,100,"2283,0764",14766
RUS,2008,12,100,"2360,263",14766
RUS,2008,13,100,"2438,0737",14766
RUS,2008,14,100,"2512,794",14766
RUS,2008,15,100,"2583,27",14766
RUS,2008,16,100,"2657,5505",14766
RUS,2008,17,100,"2730,288",14766
RUS,2008,18,100,"2797,8774",14766
RUS,2008,19,100,"2859,7063",14766
RUS,2008,20,100,"2922,382",14766
RUS,2008,21,100,"2988,855",14766
RUS,2008,22,100,"3051,381",14766
RUS,2008,23,100,"3117,8042",14766
RUS,2008,24,100,"3180,6975",14766
RUS,2008,25,100,"3246,7202",14766
RUS,2008,26,100,"3312,1836",14766
RUS,2008,27,100,"3373,173",14766
RUS,2008,28,100,"3435,816",14766
RUS,2008,29,100,"3499,8777",14766
RUS,2008,30,100,"3567,5146",14766
RUS,2008,31,100,"3631,5254",14766
RUS,2008,32,100,"3703,8481",14766
RUS,2008,33,100,"3775,0356",14766
RUS,2008,34,100,"3846,0637",14766
RUS,2008,35,100,"3916,4375",14766
RUS,2008,36,100,"3983,694",14766
RUS,2008,37,100,"4053,4768",14766
RUS,2008,38,100,"4125,202",14766
RUS,2008,39,100,"4192,394",14766
RUS,2008,40,100,"4265,8506",14766
RUS,2008,41,100,"4335,6265",14766
RUS,2008,42,100,"4411,559",14766
RUS,2008,43,100,"4486,1216",14766
RUS,2008,44,100,"4553,9985",14766
RUS,2008,45,100,"4630,7314",14766
RUS,2008,46,100,"4708,872",14766
RUS,2008,47,100,"4789,8496",14766
RUS,2008,48,100,"4871,5474",14766
RUS,2008,49,100,"4956,561",14766
RUS,2008,50,100,"5040,822",14766
RUS,2008,51,100,"5126,7954",14766
RUS,2008,52,100,"5221,4614",14766
RUS,2008,53,100,"5312,33",14766
RUS,2008,54,100,"5405,847",14766
RUS,2008,55,100,"5500,7324",14766
RUS,2008,56,100,"5586,4272",14766
RUS,2008,57,100,"5680,797",14766
RUS,2008,58,100,"5781,199",14766
RUS,2008,59,100,"5885,497",14766
RUS,2008,60,100,"5988,501",14766
RUS,2008,61,100,"6086,0225",14766
RUS,2008,62,100,"6199,8037",14766
RUS,2008,63,100,"6319,0522",14766
RUS,2008,64,100,"6426,8003",14766
RUS,2008,65,100,"6539,099",14766
RUS,2008,66,100,"6660,192",14766
RUS,2008,67,100,"6791,318",14766
RUS,2008,68,100,"6950,6636",14766
RUS,2008,69,100,"7098,011",14766
RUS,2008,70,100,"7241,0835",14766
RUS,2008,71,100,"7404,0723",14766
RUS,2008,72,100,"7583,9365",14766
RUS,2008,73,100,"7769,51",14766
RUS,2008,74,100,"7971,8677",14766
RUS,2008,75,100,"8168,4404",14766
RUS,2008,76,100,"8372,942",14766
RUS,2008,77,100,"8589,589",14766
RUS,2008,78,100,"8847,754",14766
RUS,2008,79,100,"9109,525",14766
RUS,2008,80,100,"9369,119",14766
RUS,2008,81,100,"9628,458",14766
RUS,2008,82,100,"9907,777",14766
RUS,2008,83,100,"10231,03",14766
RUS,2008,84,100,"10580,279",14766
RUS,2008,85,100,"11009,269",14766
RUS,2008,86,100,"11455,874",14766
RUS,2008,87,100,"11884,878",14766
RUS,2008,88,100,"12389,424",14766
RUS,2008,89,100,"12933,275",14766
RUS,2008,90,100,"13560,734",14766
RUS,2008,91,100,"14374,322",14766
RUS,2008,92,100,"15208,597",14766
RUS,2008,93,100,"16167,264",14766
RUS,2008,94,100,"17345,184",14766
RUS,2008,95,100,"18569,254",14766
RUS,2008,96,100,"20410,416",14766
RUS,2008,97,100,"22987,898",14766
RUS,2008,98,100,"25986,066",14766
RUS,2008,99,100,"31600,617",14766
RUS,2008,100,100,"51952,52",14766
SDN,2009,1,100,"148,52118",2345
SDN,2009,2,100,"214,12839",2345
SDN,2009,3,100,"242,30774",2345
SDN,2009,4,100,"269,11783",2345
SDN,2009,5,100,"296,48737",2345
SDN,2009,6,100,"319,64658",2345
SDN,2009,7,100,"340,06042",2345
SDN,2009,8,100,"359,35934",2345
SDN,2009,9,100,"378,57013",2345
SDN,2009,10,100,"392,75085",2345
SDN,2009,11,100,"409,73752",2345
SDN,2009,12,100,"423,38596",2345
SDN,2009,13,100,"437,55334",2345
SDN,2009,14,100,"451,8128",2345
SDN,2009,15,100,"465,72638",2345
SDN,2009,16,100,"476,19217",2345
SDN,2009,17,100,"487,2437",2345
SDN,2009,18,100,"496,81665",2345
SDN,2009,19,100,"508,90747",2345
SDN,2009,20,100,"524,13806",2345
SDN,2009,21,100,"537,5029",2345
SDN,2009,22,100,"549,0227",2345
SDN,2009,23,100,"557,04724",2345
SDN,2009,24,100,"565,7744",2345
SDN,2009,25,100,"577,1802",2345
SDN,2009,26,100,"585,74115",2345
SDN,2009,27,100,"595,77344",2345
SDN,2009,28,100,"606,3575",2345
SDN,2009,29,100,"618,6226",2345
SDN,2009,30,100,"634,4623",2345
SDN,2009,31,100,"647,5227",2345
SDN,2009,32,100,"658,9069",2345
SDN,2009,33,100,"671,94305",2345
SDN,2009,34,100,"682,7183",2345
SDN,2009,35,100,"697,36993",2345
SDN,2009,36,100,"709,3167",2345
SDN,2009,37,100,"721,32764",2345
SDN,2009,38,100,"733,4738",2345
SDN,2009,39,100,"744,3947",2345
SDN,2009,40,100,"758,1013",2345
SDN,2009,41,100,"771,8001",2345
SDN,2009,42,100,"783,5001",2345
SDN,2009,43,100,"796,43365",2345
SDN,2009,44,100,"806,438",2345
SDN,2009,45,100,"817,8681",2345
SDN,2009,46,100,"835,0906",2345
SDN,2009,47,100,"847,7064",2345
SDN,2009,48,100,"858,7869",2345
SDN,2009,49,100,"870,3815",2345
SDN,2009,50,100,"883,0963",2345
SDN,2009,51,100,"897,4282",2345
SDN,2009,52,100,"911,5796",2345
SDN,2009,53,100,"924,5444",2345
SDN,2009,54,100,"938,3459",2345
SDN,2009,55,100,"953,2099",2345
SDN,2009,56,100,"969,0108",2345
SDN,2009,57,100,"987,0923",2345
SDN,2009,58,100,"1004,43896",2345
SDN,2009,59,100,"1023,86646",2345
SDN,2009,60,100,"1043,3427",2345
SDN,2009,61,100,"1057,2046",2345
SDN,2009,62,100,"1072,8754",2345
SDN,2009,63,100,"1087,3096",2345
SDN,2009,64,100,"1104,3358",2345
SDN,2009,65,100,"1124,7225",2345
SDN,2009,66,100,"1141,4098",2345
SDN,2009,67,100,"1160,2367",2345
SDN,2009,68,100,"1183,7053",2345
SDN,2009,69,100,"1199,1589",2345
SDN,2009,70,100,"1218,5605",2345
SDN,2009,71,100,"1245,4596",2345
SDN,2009,72,100,"1269,5599",2345
SDN,2009,73,100,"1292,2609",2345
SDN,2009,74,100,"1317,9827",2345
SDN,2009,75,100,"1341,5173",2345
SDN,2009,76,100,"1371,379",2345
SDN,2009,77,100,"1404,6226",2345
SDN,2009,78,100,"1430,7438",2345
SDN,2009,79,100,"1457,5497",2345
SDN,2009,80,100,"1487,3829",2345
SDN,2009,81,100,"1520,1262",2345
SDN,2009,82,100,"1557,6866",2345
SDN,2009,83,100,"1596,588",2345
SDN,2009,84,100,"1633,1292",2345
SDN,2009,85,100,"1666,9116",2345
SDN,2009,86,100,"1700,4303",2345
SDN,2009,87,100,"1743,9705",2345
SDN,2009,88,100,"1800,6913",2345
SDN,2009,89,100,"1858,8289",2345
SDN,2009,90,100,"1927,0875",2345
SDN,2009,91,100,"1992,2662",2345
SDN,2009,92,100,"2077,093",2345
SDN,2009,93,100,"2158,9385",2345
SDN,2009,94,100,"2277,416",2345
SDN,2009,95,100,"2397,7441",2345
SDN,2009,96,100,"2545,858",2345
SDN,2009,97,100,"2786,101",2345
SDN,2009,98,100,"3021,9348",2345
SDN,2009,99,100,"3548,4185",2345
SDN,2009,100,100,"5336,524",2345
SLV,2008,1,100,"178,57782",6270
SLV,2008,2,100,"286,85825",6270
SLV,2008,3,100,"348,8056",6270
SLV,2008,4,100,"392,4713",6270
SLV,2008,5,100,"437,1535",6270
SLV,2008,6,100,"481,9254",6270
SLV,2008,7,100,"522,5192",6270
SLV,2008,8,100,"557,8623",6270
SLV,2008,9,100,"588,8416",6270
SLV,2008,10,100,"626,2618",6270
SLV,2008,11,100,"659,5631",6270
SLV,2008,12,100,"690,20856",6270
SLV,2008,13,100,"723,43933",6270
SLV,2008,14,100,"756,6817",6270
SLV,2008,15,100,"789,2496",6270
SLV,2008,16,100,"817,9839",6270
SLV,2008,17,100,"849,01117",6270
SLV,2008,18,100,"877,55835",6270
SLV,2008,19,100,"905,20087",6270
SLV,2008,20,100,"931,4734",6270
SLV,2008,21,100,"960,01587",6270
SLV,2008,22,100,"987,5134",6270
SLV,2008,23,100,"1016,3833",6270
SLV,2008,24,100,"1045,1035",6270
SLV,2008,25,100,"1080,5272",6270
SLV,2008,26,100,"1112,5251",6270
SLV,2008,27,100,"1135,1853",6270
SLV,2008,28,100,"1162,8855",6270
SLV,2008,29,100,"1189,1394",6270
SLV,2008,30,100,"1215,7789",6270
SLV,2008,31,100,"1244,8834",6270
SLV,2008,32,100,"1276,6533",6270
SLV,2008,33,100,"1310,7025",6270
SLV,2008,34,100,"1345,4604",6270
SLV,2008,35,100,"1377,7197",6270
SLV,2008,36,100,"1410,0198",6270
SLV,2008,37,100,"1441,3705",6270
SLV,2008,38,100,"1470,0536",6270
SLV,2008,39,100,"1498,7471",6270
SLV,2008,40,100,"1522,8959",6270
SLV,2008,41,100,"1550,741",6270
SLV,2008,42,100,"1580,2671",6270
SLV,2008,43,100,"1612,5697",6270
SLV,2008,44,100,"1651,8643",6270
SLV,2008,45,100,"1685,6942",6270
SLV,2008,46,100,"1715,6154",6270
SLV,2008,47,100,"1749,5161",6270
SLV,2008,48,100,"1789,4335",6270
SLV,2008,49,100,"1828,6274",6270
SLV,2008,50,100,"1860,6636",6270
SLV,2008,51,100,"1900,5814",6270
SLV,2008,52,100,"1938,9446",6270
SLV,2008,53,100,"1978,1819",6270
SLV,2008,54,100,"2018,8163",6270
SLV,2008,55,100,"2063,2742",6270
SLV,2008,56,100,"2109,0574",6270
SLV,2008,57,100,"2149,004",6270
SLV,2008,58,100,"2204,3767",6270
SLV,2008,59,100,"2253,3171",6270
SLV,2008,60,100,"2298,6765",6270
SLV,2008,61,100,"2343,4563",6270
SLV,2008,62,100,"2390,453",6270
SLV,2008,63,100,"2450,269",6270
SLV,2008,64,100,"2516,9712",6270
SLV,2008,65,100,"2575,4666",6270
SLV,2008,66,100,"2649,2876",6270
SLV,2008,67,100,"2705,1692",6270
SLV,2008,68,100,"2760,9207",6270
SLV,2008,69,100,"2813,6082",6270
SLV,2008,70,100,"2883,852",6270
SLV,2008,71,100,"2965,8474",6270
SLV,2008,72,100,"3047,2627",6270
SLV,2008,73,100,"3120,8098",6270
SLV,2008,74,100,"3191,5737",6270
SLV,2008,75,100,"3279,1733",6270
SLV,2008,76,100,"3364,4155",6270
SLV,2008,77,100,"3451,2727",6270
SLV,2008,78,100,"3553,5063",6270
SLV,2008,79,100,"3680,9402",6270
SLV,2008,80,100,"3798,3545",6270
SLV,2008,81,100,"3927,003",6270
SLV,2008,82,100,"4060,9587",6270
SLV,2008,83,100,"4203,7837",6270
SLV,2008,84,100,"4345,6465",6270
SLV,2008,85,100,"4512,0635",6270
SLV,2008,86,100,"4702,731",6270
SLV,2008,87,100,"4915,7734",6270
SLV,2008,88,100,"5156,8887",6270
SLV,2008,89,100,"5430,538",6270
SLV,2008,90,100,"5738,2524",6270
SLV,2008,91,100,"6082,412",6270
SLV,2008,92,100,"6404,9873",6270
SLV,2008,93,100,"6833,8643",6270
SLV,2008,94,100,"7341,6177",6270
SLV,2008,95,100,"7982,755",6270
SLV,2008,96,100,"8666,54",6270
SLV,2008,97,100,"9621,373",6270
SLV,2008,98,100,"11163,738",6270
SLV,2008,99,100,"13844,722",6270
SLV,2008,100,100,"25879,79",6270
SRB,2008,1,100,"953,28656",10234
SRB,2008,2,100,"1468,3275",10234
SRB,2008,3,100,"1689,4258",10234
SRB,2008,4,100,"1830,6317",10234
SRB,2008,5,100,"1930,2307",10234
SRB,2008,6,100,"1997,6719",10234
SRB,2008,7,100,"2074,0183",10234
SRB,2008,8,100,"2143,2046",10234
SRB,2008,9,100,"2222,2776",10234
SRB,2008,10,100,"2296,579",10234
SRB,2008,11,100,"2364,9443",10234
SRB,2008,12,100,"2430,0356",10234
SRB,2008,13,100,"2492,673",10234
SRB,2008,14,100,"2553,6985",10234
SRB,2008,15,100,"2603,1938",10234
SRB,2008,16,100,"2649,9453",10234
SRB,2008,17,100,"2702,2554",10234
SRB,2008,18,100,"2753,735",10234
SRB,2008,19,100,"2796,7195",10234
SRB,2008,20,100,"2836,5217",10234
SRB,2008,21,100,"2882,985",10234
SRB,2008,22,100,"2943,258",10234
SRB,2008,23,100,"3003,8938",10234
SRB,2008,24,100,"3052,3115",10234
SRB,2008,25,100,"3091,7014",10234
SRB,2008,26,100,"3153,4294",10234
SRB,2008,27,100,"3198,619",10234
SRB,2008,28,100,"3234,2532",10234
SRB,2008,29,100,"3270,192",10234
SRB,2008,30,100,"3317,7993",10234
SRB,2008,31,100,"3370,6243",10234
SRB,2008,32,100,"3418,6648",10234
SRB,2008,33,100,"3464,73",10234
SRB,2008,34,100,"3514,312",10234
SRB,2008,35,100,"3556,6567",10234
SRB,2008,36,100,"3600,2007",10234
SRB,2008,37,100,"3643,0396",10234
SRB,2008,38,100,"3687,0098",10234
SRB,2008,39,100,"3727,2996",10234
SRB,2008,40,100,"3773,8394",10234
SRB,2008,41,100,"3812,584",10234
SRB,2008,42,100,"3851,8228",10234
SRB,2008,43,100,"3889,6985",10234
SRB,2008,44,100,"3937,5435",10234
SRB,2008,45,100,"3981,4976",10234
SRB,2008,46,100,"4036,6057",10234
SRB,2008,47,100,"4092,0547",10234
SRB,2008,48,100,"4140,8765",10234
SRB,2008,49,100,"4188,274",10234
SRB,2008,50,100,"4235,1147",10234
SRB,2008,51,100,"4288,189",10234
SRB,2008,52,100,"4330,283",10234
SRB,2008,53,100,"4379,8696",10234
SRB,2008,54,100,"4437,229",10234
SRB,2008,55,100,"4504,3677",10234
SRB,2008,56,100,"4567,494",10234
SRB,2008,57,100,"4623,602",10234
SRB,2008,58,100,"4671,5254",10234
SRB,2008,59,100,"4725,427",10234
SRB,2008,60,100,"4787,4834",10234
SRB,2008,61,100,"4850,74",10234
SRB,2008,62,100,"4918,962",10234
SRB,2008,63,100,"4974,124",10234
SRB,2008,64,100,"5053,5933",10234
SRB,2008,65,100,"5121,8936",10234
SRB,2008,66,100,"5194,3896",10234
SRB,2008,67,100,"5245,742",10234
SRB,2008,68,100,"5306,4824",10234
SRB,2008,69,100,"5388,721",10234
SRB,2008,70,100,"5463,5615",10234
SRB,2008,71,100,"5534,862",10234
SRB,2008,72,100,"5611,307",10234
SRB,2008,73,100,"5683,7974",10234
SRB,2008,74,100,"5769,312",10234
SRB,2008,75,100,"5875,0747",10234
SRB,2008,76,100,"5959,4023",10234
SRB,2008,77,100,"6044,77",10234
SRB,2008,78,100,"6156,6675",10234
SRB,2008,79,100,"6273,2754",10234
SRB,2008,80,100,"6392,435",10234
SRB,2008,81,100,"6492,8",10234
SRB,2008,82,100,"6633,935",10234
SRB,2008,83,100,"6786,4253",10234
SRB,2008,84,100,"6946,6245",10234
SRB,2008,85,100,"7082,1943",10234
SRB,2008,86,100,"7249,514",10234
SRB,2008,87,100,"7421,917",10234
SRB,2008,88,100,"7568,371",10234
SRB,2008,89,100,"7821,102",10234
SRB,2008,90,100,8044,10234
SRB,2008,91,100,"8300,978",10234
SRB,2008,92,100,"8661,099",10234
SRB,2008,93,100,"8971,666",10234
SRB,2008,94,100,"9277,976",10234
SRB,2008,95,100,"9650,314",10234
SRB,2008,96,100,"10099,639",10234
SRB,2008,97,100,"10784,954",10234
SRB,2008,98,100,"11508,217",10234
SRB,2008,99,100,"13035,122",10234
SRB,2008,100,100,"17643,387",10234
SVK,2008,1,100,"791,46204",20515
SVK,2008,2,100,"1305,4708",20515
SVK,2008,3,100,"1725,33",20515
SVK,2008,4,100,"2019,0306",20515
SVK,2008,5,100,"2184,7773",20515
SVK,2008,6,100,"2444,9807",20515
SVK,2008,7,100,"2619,8123",20515
SVK,2008,8,100,"2718,564",20515
SVK,2008,9,100,"2838,8987",20515
SVK,2008,10,100,"2958,337",20515
SVK,2008,11,100,"3072,3193",20515
SVK,2008,12,100,"3172,3003",20515
SVK,2008,13,100,"3273,7893",20515
SVK,2008,14,100,"3377,9375",20515
SVK,2008,15,100,"3464,8503",20515
SVK,2008,16,100,"3588,2249",20515
SVK,2008,17,100,"3668,5798",20515
SVK,2008,18,100,"3746,4624",20515
SVK,2008,19,100,"3815,562",20515
SVK,2008,20,100,"3922,3167",20515
SVK,2008,21,100,"3995,8542",20515
SVK,2008,22,100,"4066,163",20515
SVK,2008,23,100,"4135,3433",20515
SVK,2008,24,100,"4185,608",20515
SVK,2008,25,100,"4255,5947",20515
SVK,2008,26,100,"4328,3315",20515
SVK,2008,27,100,"4389,547",20515
SVK,2008,28,100,"4455,3345",20515
SVK,2008,29,100,"4501,359",20515
SVK,2008,30,100,"4555,8716",20515
SVK,2008,31,100,"4626,2954",20515
SVK,2008,32,100,"4675,5107",20515
SVK,2008,33,100,"4737,28",20515
SVK,2008,34,100,"4797,963",20515
SVK,2008,35,100,"4842,9814",20515
SVK,2008,36,100,"4889,2075",20515
SVK,2008,37,100,"4943,767",20515
SVK,2008,38,100,"5000,6533",20515
SVK,2008,39,100,"5067,194",20515
SVK,2008,40,100,"5126,3804",20515
SVK,2008,41,100,"5181,579",20515
SVK,2008,42,100,"5242,7173",20515
SVK,2008,43,100,"5292,692",20515
SVK,2008,44,100,"5344,19",20515
SVK,2008,45,100,"5402,115",20515
SVK,2008,46,100,"5468,4536",20515
SVK,2008,47,100,"5536,6655",20515
SVK,2008,48,100,"5587,7495",20515
SVK,2008,49,100,"5649,5757",20515
SVK,2008,50,100,"5693,6294",20515
SVK,2008,51,100,"5733,588",20515
SVK,2008,52,100,"5782,6924",20515
SVK,2008,53,100,"5829,333",20515
SVK,2008,54,100,"5872,6387",20515
SVK,2008,55,100,"5920,0054",20515
SVK,2008,56,100,"5972,149",20515
SVK,2008,57,100,"6018,925",20515
SVK,2008,58,100,"6074,514",20515
SVK,2008,59,100,"6137,173",20515
SVK,2008,60,100,"6215,9404",20515
SVK,2008,61,100,"6274,9683",20515
SVK,2008,62,100,"6324,854",20515
SVK,2008,63,100,"6394,3145",20515
SVK,2008,64,100,"6455,724",20515
SVK,2008,65,100,"6517,845",20515
SVK,2008,66,100,"6574,168",20515
SVK,2008,67,100,"6621,177",20515
SVK,2008,68,100,"6700,067",20515
SVK,2008,69,100,"6785,9463",20515
SVK,2008,70,100,"6857,902",20515
SVK,2008,71,100,"6906,923",20515
SVK,2008,72,100,"6986,916",20515
SVK,2008,73,100,"7075,1045",20515
SVK,2008,74,100,"7141,7583",20515
SVK,2008,75,100,"7249,1655",20515
SVK,2008,76,100,"7342,9854",20515
SVK,2008,77,100,"7438,3086",20515
SVK,2008,78,100,"7529,7495",20515
SVK,2008,79,100,"7637,3667",20515
SVK,2008,80,100,"7739,334",20515
SVK,2008,81,100,"7826,096",20515
SVK,2008,82,100,"7943,325",20515
SVK,2008,83,100,"8061,258",20515
SVK,2008,84,100,"8210,002",20515
SVK,2008,85,100,"8370,241",20515
SVK,2008,86,100,"8558,057",20515
SVK,2008,87,100,"8724,783",20515
SVK,2008,88,100,"8925,412",20515
SVK,2008,89,100,"9086,531",20515
SVK,2008,90,100,"9286,698",20515
SVK,2008,91,100,"9530,751",20515
SVK,2008,92,100,"9857,897",20515
SVK,2008,93,100,"10072,51",20515
SVK,2008,94,100,"10402,109",20515
SVK,2008,95,100,"10862,534",20515
SVK,2008,96,100,"11318,8125",20515
SVK,2008,97,100,"11906,856",20515
SVK,2008,98,100,"12934,913",20515
SVK,2008,99,100,"14632,151",20515
SVK,2008,100,100,"22350,904",20515
SVN,2008,1,100,"2814,953",27197
SVN,2008,2,100,"3924,2173",27197
SVN,2008,3,100,"4551,5674",27197
SVN,2008,4,100,"4987,328",27197
SVN,2008,5,100,"5399,6714",27197
SVN,2008,6,100,"5699,3975",27197
SVN,2008,7,100,"5950,1035",27197
SVN,2008,8,100,"6157,1777",27197
SVN,2008,9,100,"6334,0234",27197
SVN,2008,10,100,"6535,8145",27197
SVN,2008,11,100,"6721,139",27197
SVN,2008,12,100,"6858,242",27197
SVN,2008,13,100,"7007,94",27197
SVN,2008,14,100,"7179,3994",27197
SVN,2008,15,100,"7340,3037",27197
SVN,2008,16,100,"7478,2466",27197
SVN,2008,17,100,"7611,1035",27197
SVN,2008,18,100,"7740,9775",27197
SVN,2008,19,100,"7879,7656",27197
SVN,2008,20,100,"7984,641",27197
SVN,2008,21,100,"8088,3325",27197
SVN,2008,22,100,"8217,209",27197
SVN,2008,23,100,"8313,689",27197
SVN,2008,24,100,"8406,44",27197
SVN,2008,25,100,"8513,561",27197
SVN,2008,26,100,"8628,931",27197
SVN,2008,27,100,"8745,378",27197
SVN,2008,28,100,"8853,661",27197
SVN,2008,29,100,"8953,777",27197
SVN,2008,30,100,"9059,874",27197
SVN,2008,31,100,"9159,76",27197
SVN,2008,32,100,"9270,72",27197
SVN,2008,33,100,"9363,258",27197
SVN,2008,34,100,"9462,103",27197
SVN,2008,35,100,"9562,795",27197
SVN,2008,36,100,"9642,806",27197
SVN,2008,37,100,"9742,528",27197
SVN,2008,38,100,"9843,084",27197
SVN,2008,39,100,"9950,152",27197
SVN,2008,40,100,"10030,466",27197
SVN,2008,41,100,"10113,87",27197
SVN,2008,42,100,"10217,519",27197
SVN,2008,43,100,"10311,83",27197
SVN,2008,44,100,"10413,505",27197
SVN,2008,45,100,"10529,081",27197
SVN,2008,46,100,"10631,879",27197
SVN,2008,47,100,"10741,699",27197
SVN,2008,48,100,"10851,794",27197
SVN,2008,49,100,"10951,374",27197
SVN,2008,50,100,"11064,323",27197
SVN,2008,51,100,"11190,432",27197
SVN,2008,52,100,"11303,278",27197
SVN,2008,53,100,"11414,904",27197
SVN,2008,54,100,"11534,228",27197
SVN,2008,55,100,"11656,796",27197
SVN,2008,56,100,"11755,67",27197
SVN,2008,57,100,"11868,2",27197
SVN,2008,58,100,"11976,989",27197
SVN,2008,59,100,"12082,215",27197
SVN,2008,60,100,"12200,621",27197
SVN,2008,61,100,"12317,064",27197
SVN,2008,62,100,"12433,925",27197
SVN,2008,63,100,"12529,824",27197
SVN,2008,64,100,"12643,626",27197
SVN,2008,65,100,"12776,327",27197
SVN,2008,66,100,"12924,239",27197
SVN,2008,67,100,"13064,445",27197
SVN,2008,68,100,"13194,893",27197
SVN,2008,69,100,"13337,192",27197
SVN,2008,70,100,"13496,05",27197
SVN,2008,71,100,"13660,256",27197
SVN,2008,72,100,"13819,64",27197
SVN,2008,73,100,"13980,076",27197
SVN,2008,74,100,"14163,436",27197
SVN,2008,75,100,"14322,372",27197
SVN,2008,76,100,"14503,296",27197
SVN,2008,77,100,"14687,917",27197
SVN,2008,78,100,"14891,06",27197
SVN,2008,79,100,"15096,945",27197
SVN,2008,80,100,"15363,079",27197
SVN,2008,81,100,"15587,988",27197
SVN,2008,82,100,"15804,705",27197
SVN,2008,83,100,"16048,48",27197
SVN,2008,84,100,"16280,73",27197
SVN,2008,85,100,"16519,82",27197
SVN,2008,86,100,"16831,219",27197
SVN,2008,87,100,"17120,46",27197
SVN,2008,88,100,"17404,857",27197
SVN,2008,89,100,"17821,676",27197
SVN,2008,90,100,"18260,396",27197
SVN,2008,91,100,"18767,91",27197
SVN,2008,92,100,"19244,236",27197
